2023-05-20 21:19:21,895 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-21 17:43:27,271 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447928&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:43:47,297 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447928&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:44:07,319 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447928&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:44:27,341 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447928&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:44:38,977 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447928&timeout=20 HTTP/1.1" 200 346
2023-05-21 17:44:38,985 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-21 17:44:39,126 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "POST /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/sendMessage?chat_id=5652429695&text=%0AEs+gibt+momentan+folgende+Befehle%3A%0A%0ASteuerungsbefehle%3A%0A%22%2Fhelp%22+Zeigt+dir+alle+Befehle.%0A%22%2Fconfiguration%22+Zeigt+dir+alle+Einstellungen.%0A%0A%0AAnleitung+f%C3%BCr+den+KI-Assistenten+-+Telegram+Bot%3A%0A%0A%22%2Fwikipedia%22+gefolgt+von+deiner+Suchanfrage+f%C3%BCr+eine+Zusammenfassung+und+den+Artikel+des+entsprechenden+Wikipedia-Eintrags.%0A%0A%22%40wiki%22+f%C3%BCr+Live-Suche+von+Wikipedia-Artikeln+und+Links.%0A%22%40imdb%22+gefolgt+vom+Filmtitel+f%C3%BCr+Informationen+aus+der+IMDB-Datenbank.%0A%22%40gif%22+gefolgt+von+einem+Stichwort+f%C3%BCr+animierte+GIF-Suche.%0A%22%40vid%22+gefolgt+von+einem+Suchbegriff+f%C3%BCr+Video-Suche.%0A%0AWeitere+folgen+in+k%C3%BCrze...%0A%0ATipp%3A+Wenn+du+kurz+auf+den+Befehl+deiner+Wahl+klickst%2C+wird+er+in+dein+Textfeld+kopiert.%0A&reply_to_message_id=594 HTTP/1.1" 200 1618
2023-05-21 17:44:59,005 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:45:19,029 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:45:39,052 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:45:59,073 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:46:19,098 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:46:39,120 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:46:59,143 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:47:19,165 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:47:39,186 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:47:59,209 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:48:19,233 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:48:39,260 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:48:59,286 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:49:19,307 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:49:39,330 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:49:59,351 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:50:19,374 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:50:19,378 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-21 17:50:39,452 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:50:59,473 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:51:19,495 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:51:39,515 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:51:59,536 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:52:19,557 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:52:39,578 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:52:59,600 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:53:19,621 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:53:39,641 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:53:59,662 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:54:19,682 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:54:39,704 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:54:59,724 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:55:19,746 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:55:39,767 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:55:59,787 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:56:19,808 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447929&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:56:19,809 | TeleBot | ERROR | Infinity polling: polling exited
2023-05-21 17:56:19,810 | TeleBot | ERROR | Break infinity polling
2023-05-21 17:56:30,228 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-21 17:56:30,330 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getMe HTTP/1.1" 200 204
2023-05-21 17:56:30,334 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-21 17:56:32,217 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=1&timeout=20 HTTP/1.1" 200 396
2023-05-21 17:56:32,225 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-21 17:56:32,374 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "POST /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/sendMessage?chat_id=5908645032&text=%0AEs+gibt+momentan+folgende+Befehle%3A%0A%0ASteuerungsbefehle%3A%0A%22%2Fhelp%22+Zeigt+dir+alle+Befehle.%0A%22%2Fconfiguration%22+Zeigt+dir+alle+Einstellungen.%0A%0A%0AAnleitung+f%C3%BCr+den+WhiteholeNetworks+AI+-+Telegram+Bot%3A%0A%0A%22%2Fwikipedia%22+gefolgt+von+deiner+Suchanfrage+f%C3%BCr+eine+Zusammenfassung+und+den+Artikel+des+entsprechenden+Wikipedia-Eintrags.%0A%0A%22%40wiki%22+f%C3%BCr+Live-Suche+von+Wikipedia-Artikeln+und+Links.%0A%22%40imdb%22+gefolgt+vom+Filmtitel+f%C3%BCr+Informationen+aus+der+IMDB-Datenbank.%0A%22%40gif%22+gefolgt+von+einem+Stichwort+f%C3%BCr+animierte+GIF-Suche.%0A%22%40vid%22+gefolgt+von+einem+Suchbegriff+f%C3%BCr+Video-Suche.%0A%22%40GMailBot%22+f%C3%BCr+Funktionen+rund+um+GMail.%0A%22%40GitHubBot%22+f%C3%BCr+Funktionen+rund+um+GitHub.%0A%22%40Youtube%22+gefolgt+von+einem+Suchbegriff+f%C3%BCr+Video-Suche+auf+YouTube.%0A%0AWeitere+folgen+in+k%C3%BCrze...%0A%0ATipp%3A+Wenn+du+kurz+auf+den+Befehl+deiner+Wahl+klickst%2C+wird+er+in+dein+Textfeld+kopiert.%0A&reply_to_message_id=596 HTTP/1.1" 200 2009
2023-05-21 17:56:52,257 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447930&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:57:12,289 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447930&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:57:27,292 | TeleBot | ERROR | Infinity polling: polling exited
2023-05-21 17:57:27,293 | TeleBot | ERROR | Break infinity polling
2023-05-21 17:58:02,379 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-21 17:58:02,457 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getMe HTTP/1.1" 200 204
2023-05-21 17:58:02,461 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-21 17:58:02,528 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=1&timeout=20 HTTP/1.1" 200 770
2023-05-21 17:58:02,536 | TeleBot | ERROR | Infinity polling exception: 'int' object has no attribute 'chat'
2023-05-21 17:58:02,537 | TeleBot | ERROR | Exception traceback:
Traceback (most recent call last):
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 955, in infinity_polling
    self.polling(non_stop=True, timeout=timeout, long_polling_timeout=long_polling_timeout,
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 1043, in polling
    self.__threaded_polling(non_stop=non_stop, interval=interval, timeout=timeout, long_polling_timeout=long_polling_timeout,
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 1118, in __threaded_polling
    raise e
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 1074, in __threaded_polling
    self.worker_pool.raise_exceptions()
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\util.py", line 147, in raise_exceptions
    raise self.exception_info
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\util.py", line 90, in run
    task(*args, **kwargs)
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 6770, in _run_middlewares_and_handler
    result = handler['function'](message)
  File "E:\AI Assistent\test\bin\telemod.py", line 67, in send_help
    self.bot.reply_to(message.chat.id, self.msg.send_configuration_overview())
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 4515, in reply_to
    return self.send_message(message.chat.id, text, reply_to_message_id=message.message_id, **kwargs)
AttributeError: 'int' object has no attribute 'chat'

2023-05-21 17:58:05,541 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-21 17:58:05,605 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447932&timeout=20 HTTP/1.1" 409 143
2023-05-21 17:58:25,607 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447932&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:58:31,737 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-21 17:58:31,806 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getMe HTTP/1.1" 200 204
2023-05-21 17:58:31,810 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-21 17:58:34,600 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=1&timeout=20 HTTP/1.1" 200 396
2023-05-21 17:58:34,605 | TeleBot | ERROR | Infinity polling exception: 'Chat' object has no attribute 'chat'
2023-05-21 17:58:34,607 | TeleBot | ERROR | Exception traceback:
Traceback (most recent call last):
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 955, in infinity_polling
    self.polling(non_stop=True, timeout=timeout, long_polling_timeout=long_polling_timeout,
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 1043, in polling
    self.__threaded_polling(non_stop=non_stop, interval=interval, timeout=timeout, long_polling_timeout=long_polling_timeout,
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 1118, in __threaded_polling
    raise e
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 1074, in __threaded_polling
    self.worker_pool.raise_exceptions()
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\util.py", line 147, in raise_exceptions
    raise self.exception_info
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\util.py", line 90, in run
    task(*args, **kwargs)
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 6770, in _run_middlewares_and_handler
    result = handler['function'](message)
  File "E:\AI Assistent\test\bin\telemod.py", line 67, in send_help
    self.bot.reply_to(message.chat, self.msg.send_configuration_overview())
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 4515, in reply_to
    return self.send_message(message.chat.id, text, reply_to_message_id=message.message_id, **kwargs)
AttributeError: 'Chat' object has no attribute 'chat'

2023-05-21 17:58:37,611 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-21 17:58:37,674 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447933&timeout=20 HTTP/1.1" 409 143
2023-05-21 17:58:57,674 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447933&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:59:00,676 | TeleBot | ERROR | Infinity polling: polling exited
2023-05-21 17:59:00,676 | TeleBot | ERROR | Break infinity polling
2023-05-21 17:59:07,578 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-21 17:59:07,669 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getMe HTTP/1.1" 200 204
2023-05-21 17:59:07,672 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-21 17:59:09,988 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=1&timeout=20 HTTP/1.1" 200 396
2023-05-21 17:59:09,994 | TeleBot | ERROR | Infinity polling exception: 'str' object has no attribute 'chat'
2023-05-21 17:59:09,995 | TeleBot | ERROR | Exception traceback:
Traceback (most recent call last):
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 955, in infinity_polling
    self.polling(non_stop=True, timeout=timeout, long_polling_timeout=long_polling_timeout,
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 1043, in polling
    self.__threaded_polling(non_stop=non_stop, interval=interval, timeout=timeout, long_polling_timeout=long_polling_timeout,
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 1118, in __threaded_polling
    raise e
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 1074, in __threaded_polling
    self.worker_pool.raise_exceptions()
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\util.py", line 147, in raise_exceptions
    raise self.exception_info
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\util.py", line 90, in run
    task(*args, **kwargs)
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 6770, in _run_middlewares_and_handler
    result = handler['function'](message)
  File "E:\AI Assistent\test\bin\telemod.py", line 67, in send_help
    self.bot.reply_to(str(message.chat.id), self.msg.send_configuration_overview())
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 4515, in reply_to
    return self.send_message(message.chat.id, text, reply_to_message_id=message.message_id, **kwargs)
AttributeError: 'str' object has no attribute 'chat'

2023-05-21 17:59:12,999 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-21 17:59:13,061 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447934&timeout=20 HTTP/1.1" 409 143
2023-05-21 17:59:33,062 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686447934&timeout=20 HTTP/1.1" 200 23
2023-05-21 17:59:33,063 | TeleBot | ERROR | Infinity polling: polling exited
2023-05-21 17:59:33,064 | TeleBot | ERROR | Break infinity polling
2023-05-21 18:00:04,939 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-21 18:00:05,076 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getMe HTTP/1.1" 200 204
2023-05-21 18:00:05,079 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-21 18:00:05,143 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=1&timeout=20 HTTP/1.1" 200 770
2023-05-21 18:00:05,153 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-21 18:00:05,154 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-21 18:00:05,356 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "POST /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/sendMessage?chat_id=5908645032&text=%0AEs+gibt+momentan+folgende+Befehle%3A%0A%0ASteuerungsbefehle%3A%0A%22%2Fhelp%22+Zeigt+dir+alle+Befehle.%0A%22%2Fconfiguration%22+Zeigt+dir+alle+Einstellungen.%0A%0A%0AAnleitung+f%C3%BCr+den+WhiteholeNetworks+AI+-+Telegram+Bot%3A%0A%0A%22%2Fwikipedia%22+gefolgt+von+deiner+Suchanfrage+f%C3%BCr+eine+Zusammenfassung+und+den+Artikel+des+entsprechenden+Wikipedia-Eintrags.%0A%0A%22%40wiki%22+f%C3%BCr+Live-Suche+von+Wikipedia-Artikeln+und+Links.%0A%22%40imdb%22+gefolgt+vom+Filmtitel+f%C3%BCr+Informationen+aus+der+IMDB-Datenbank.%0A%22%40gif%22+gefolgt+von+einem+Stichwort+f%C3%BCr+animierte+GIF-Suche.%0A%22%40vid%22+gefolgt+von+einem+Suchbegriff+f%C3%BCr+Video-Suche.%0A%22%40GMailBot%22+f%C3%BCr+Funktionen+rund+um+GMail.%0A%22%40GitHubBot%22+f%C3%BCr+Funktionen+rund+um+GitHub.%0A%22%40Youtube%22+gefolgt+von+einem+Suchbegriff+f%C3%BCr+Video-Suche+auf+YouTube.%0A%0AWeitere+folgen+in+k%C3%BCrze...%0A%0ATipp%3A+Wenn+du+kurz+auf+den+Befehl+deiner+Wahl+klickst%2C+wird+er+in+dein+Textfeld+kopiert.%0A&reply_to_message_id=602 HTTP/1.1" 200 2009
